index,decision_date,return_date,hard_regime,asset_simple_return,memory_net_return,memory_exposure,memory_turnover,memory_action,memory_beta,memory_valid,memory_cited_memory_count,memory_retrieved_memory_count,memory_memory_total_before,memory_shadow_net_return,memory_pretrade_exposure,memory_shadow_pretrade_exposure,memory_desired_exposure,memory_shadow_exposure,memory_confidence,memory_error,memory_request_sha256,memory_latency_seconds,no_memory_net_return,no_memory_exposure,no_memory_turnover,no_memory_action,no_memory_beta,no_memory_valid,no_memory_cited_memory_count,no_memory_retrieved_memory_count,no_memory_memory_total_before,no_memory_shadow_net_return,no_memory_pretrade_exposure,no_memory_shadow_pretrade_exposure,no_memory_desired_exposure,no_memory_shadow_exposure,no_memory_confidence,no_memory_error,no_memory_request_sha256,no_memory_latency_seconds
693,2022-11-25,2022-11-26,bear,-0.0033792990679674998,-0.001183973788179582,0.35000000000000003,0.0012205580116215198,CASH,0.10000000000000001,True,0,5,693,0,0.34877944198837851,0,0.34530347197711908,0,0.99987875676559201,,88f56f1feb98271cfa47c3943807506cbd2a2d3440274853843e7d79230b760a,7.1820516157895327,-0.001183973788179582,0.35000000000000003,0.0012205580116215198,CASH,0.10000000000000001,True,0,0,693,0,0.34877944198837851,0,0.34530347197711908,0,0.99987875676559201,,7c20ec0802c6c84f468a257bef3744c4b36ec2cc22bb5224d312b166218356c9,6.0454280916601419
694,2022-11-26,2022-11-27,bear,-0.0018776775134444999,-0.00065795632477338994,0.35000000000000003,0.00076970090530581459,CASH,0.10000000000000001,True,3,5,694,0,0.34923029909469422,0,0.34529892404421558,0,0.99993087299639904,,0a532762fca41f2beb32a769578ec214bedd05377a9c36f15c8e7461f0610958,8.7216160278767347,-0.00065795632477338994,0.35000000000000003,0.00076970090530581459,CASH,0.10000000000000001,True,0,0,694,0,0.34923029909469422,0,0.34529892404421558,0,0.99993087299639904,,96eb275376f49a2aaaf66744cd5e1888ca28be2d28a41ce634e327d8d51c065f,6.1862646620720625
695,2022-11-27,2022-11-28,bear,-0.0130223553477497,-0.0045582498760092793,0.35000000000000003,0.00042745255062348608,CASH,0.10000000000000001,True,5,5,695,0,0.34957254744937655,0,0.34529724117354871,0,0.9999501575544506,,528eee9921e7323b8d0f0e9cc065d9141b9abadeb670fcf10cf8dd5d9e56a7c2,10.102810371667147,-0.0045582498760092793,0.35000000000000003,0.00042745255062348608,CASH,0.10000000000000001,True,0,0,695,0,0.34957254744937655,0,0.34529724117354871,0,0.9999501575544506,,e3c618b65e6e13f276f03fcb6d870c2d24b9997d2aea47b6198b9a4486ee913f,6.1457080170512199
696,2022-11-28,2022-11-29,bear,0.014107095492761301,0.0049344925771588333,0.35000000000000003,0.0029761506134127202,CASH,0.10000000000000001,True,5,5,696,0,0.34702384938658731,0,0.34529584289832327,0,0.99996618084149602,,6185c96ad7a27b1b2eb5308759f7707d56a2a0f7d7706da500c316aef7e1a8bb,9.8933979962021112,0.0049344925771588333,0.35000000000000003,0.0029761506134127202,CASH,0.10000000000000001,True,0,0,696,0,0.34702384938658731,0,0.34529584289832327,0,0.99996618084149602,,c3ba2298ccf02b15d5d48c1ff57c2584e6eaf58f2d3991475045f3e747d047b8,6.176583094522357
697,2022-11-29,2022-11-30,bear,0.044007445074329,0.015399362990418552,0.35000000000000003,0.0031935958977997725,CASH,0.10000000000000001,True,5,5,697,0,0.35319359589779981,0,0.34529645530667247,0,0.99995916305659105,,018a9723c7d451f7c4ad4ed980c684de3b22d374d9667de49a41335c0dc9192d,9.9940723497420549,0.015399362990418552,0.35000000000000003,0.0031935958977997725,CASH,0.10000000000000001,True,0,0,697,0,0.35319359589779981,0,0.34529645530667247,0,0.99995916305659105,,81df10bb89732a1c3bf6e294baf836bc9cc23c79dea4ab091e4296622307e446,6.0659687481820583
698,2022-11-30,2022-12-01,bear,-0.0111804426732853,-0.0039229761793504458,0.35000000000000003,0.0098598267302638098,CASH,0.10000000000000001,True,5,5,698,0,0.35985982673026384,0,0.34192081472819197,0,0.99982971991023917,,6d65de180430ce34f4a63c2424e28c2b5b5f16f0e8c5bd2408f2d9d8f7082ad9,10.007599487900734,-0.0039229761793504458,0.35000000000000003,0.0098598267302638098,CASH,0.10000000000000001,True,0,0,698,0,0.35985982673026384,0,0.34192081472819197,0,0.99982971991023917,,382d7404c7e6a22db7d928382da2de363d1da082ed221a7a64e09828c6c9387a,6.2253663204610348
699,2022-12-01,2022-12-02,bear,0.007164741927881,0.0025050997282232146,0.35000000000000003,0.0025535431180281343,CASH,0.075000000000000011,True,5,5,699,0,0.3474464568819719,0,0.35150753057019746,0,0.99887539303680717,,7c5b3610e77d6993c11cbde6225f6a9e50600f330002065a5f5664f571ed9e62,10.13580271974206,0.0025050997282232146,0.35000000000000003,0.0025535431180281343,CASH,0.075000000000000011,True,0,0,699,0,0.3474464568819719,0,0.35150753057019746,0,0.99887539303680717,,4237b68fe7abb979d4bab6d1cf2d3b6d7eb447aaef8371122165499547936b74,6.2085540760308504
700,2022-12-02,2022-12-03,bear,-0.0122326484766227,-0.0042830459072199512,0.35000000000000003,0.0016259015807637001,CASH,0.075000000000000011,True,5,5,700,0,0.35162590158076373,0,0.35146925239290039,0,0.99928623165136765,,e0415857696f9481979231eed968f18b2803ccf60a17377b3e7cd1c098582d27,10.032387124374509,-0.0042830459072199512,0.35000000000000003,0.0016259015807637001,CASH,0.075000000000000011,True,0,0,700,0,0.35162590158076373,0,0.35146925239290039,0,0.99928623165136765,,17e6a2f34bd3ea52aded5528c1cb943ce0f029094874596ec5737e907162e2e5,6.229185339063406
701,2022-12-03,2022-12-04,bear,0.013509431727323801,0.00472549299580316,0.35000000000000003,0.0027948936615235231,CASH,0.075000000000000011,True,3,5,701,0,0.34720510633847651,0,0.35156577836121405,0,0.99825022111238282,,ad78640142e1338a718c7f2b10bfbf1ff852e5e084c7247b74af877884a9afa1,8.8517241440713406,0.00472549299580316,0.35000000000000003,0.0027948936615235231,CASH,0.075000000000000011,True,0,0,701,0,0.34720510633847651,0,0.35156577836121405,0,0.99825022111238282,,6c4b4789d03692059df1eeaf4e89a63b240deea49305b32a4720a77b0402c7b7,6.1635725703090429
702,2022-12-04,2022-12-05,bear,-0.0085375688089476993,-0.0029911988747520768,0.35000000000000003,0.0030589321656286361,CASH,0.075000000000000011,True,5,5,702,0,0.35305893216562867,0,0.35143321230201902,0,0.99967304894652764,,b1136f6f831e1fa50e9356092c8cfdaf52a354d07227443ffdcc44c5d02b200a,10.075375726446509,-0.0029911988747520768,0.35000000000000003,0.0030589321656286361,CASH,0.075000000000000011,True,0,0,702,0,0.35305893216562867,0,0.35143321230201902,0,0.99967304894652764,,987cdab75260d8b871abcd5b34e63d0af04f4dc4205869ed341a9baaa9dcf5e9,6.2672712542116642
703,2022-12-05,2022-12-06,bear,0.0072377921197652002,0.0025312741887202339,0.35000000000000003,0.0019481181715638174,CASH,0.075000000000000011,True,5,5,703,0,0.34805188182843622,0,0.35148913898909356,0,0.99907278936633759,,3140facbcf309a9012883e788a3d536df432d473259e5b610856d0e5158aa4b4,10.095661103725433,0.0025312741887202339,0.35000000000000003,0.0019481181715638174,CASH,0.075000000000000011,True,0,0,703,0,0.34805188182843622,0,0.35148913898909356,0,0.99907278936633759,,883ab0be63f454782dd048c6bdfd261e33695be3597217869b24213eae894ea1,6.148967981338501
704,2022-12-06,2022-12-07,bear,-0.0148689530876043,-0.0052057674702408185,0.35000000000000003,0.001642437040991207,CASH,0.075000000000000011,True,5,5,704,0,0.35164243704099124,0,0.35148319666821254,0,0.99913656813145002,,100129bcc826d51c093ce5125db68cfa69e80a01317818f52c5a5a35e4b12223,9.9083894249051809,-0.0052057674702408185,0.35000000000000003,0.001642437040991207,CASH,0.075000000000000011,True,0,0,704,0,0.35164243704099124,0,0.35148319666821254,0,0.99913656813145002,,6e3d433625087e1e98bd8b93c8775336b13a027dfc4581732235ec94849ff764,6.1459511481225491
705,2022-12-07,2022-12-08,bear,0.023195447633529601,0.0081149786831702375,0.35000000000000003,0.0034003828741323572,CASH,0.075000000000000011,True,5,5,705,0,0.34659961712586768,0,0.35171659700678182,0,0.99663148877499663,,31ba2071b07265b78dcbf40a72ed5bec5fad82f0e90473796d79fd2bdcb92b6b,10.091095583513379,0.0081149786831702375,0.35000000000000003,0.0034003828741323572,CASH,0.075000000000000011,True,0,0,705,0,0.34659961712586768,0,0.35171659700678182,0,0.99663148877499663,,d56870ed84c715c68a991c26281beed69627abdcfee41e6006106f85ec2246a0,6.0726847685873508
706,2022-12-08,2022-12-09,bear,-0.0058052793210144,-0.0020370715955015939,0.35000000000000003,0.0052344687902779463,CASH,0.075000000000000011,True,5,5,706,0,0.35523446879027798,0,0.35157187454177058,0,0.99818479097553436,,8bc1b5163fa87d9ef08f156ea3f7771420f18161dc7f675dec0604a70240b353,10.014657661318779,-0.0020370715955015939,0.35000000000000003,0.0052344687902779463,CASH,0.075000000000000011,True,0,0,706,0,0.35523446879027798,0,0.35157187454177058,0,0.99818479097553436,,b481ff17f6f2db5f643621d681585bfd02635f96c24866626c44534298c90bdc,6.2700089998543262
707,2022-12-09,2022-12-10,bear,8.7587660650312302e-05,2.9332250685687455e-05,0.35000000000000003,0.0013233899724851006,CASH,0.075000000000000011,True,5,5,707,0,0.34867661002751493,0,0.35368369792162663,0,0.97551864920609399,,2fa195dc67939b3b8d5be3bc9fea4569ef1c4148e6b0bf028c48f958749f59eb,10.008311150595546,2.9332250685687455e-05,0.35000000000000003,0.0013233899724851006,CASH,0.075000000000000011,True,0,0,707,0,0.34867661002751493,0,0.35368369792162663,0,0.97551864920609399,,e902c45e2302b8db33b004570c93e13848504ad8cd85ea977840566a13fa078a,6.0666967984288931
708,2022-12-10,2022-12-11,bear,-0.0019793077677612999,-0.00084166361114268451,0.40000000000000002,0.049980074418034259,CASH,0.075000000000000011,True,5,5,708,0,0.35001992558196576,0,0.38852692819162388,0,0.60154719332494633,,46275644956737602b047479de530b7a91aa937893132416eba66624bff49f46,10.111207418143749,-0.00084166361114268451,0.40000000000000002,0.049980074418034259,CASH,0.075000000000000011,True,0,0,708,0,0.35001992558196576,0,0.38852692819162388,0,0.60154719332494633,,2a7c4d8ff3ac3e91b13cdad16b0728da8c7abc5cb642cee5a3c0d36ffd5d0364,6.2812539674341679
709,2022-12-11,2022-12-12,bear,0.0068506373842382997,0.002739778240692381,0.40000000000000002,0.00047541025754899158,CASH,0.075000000000000011,True,3,5,709,0,0.39952458974245103,0,0.37932378527102989,0,0.70032428133263813,,a68c5568ef942e42ab369b534bd5d5c1d616121fc7799ea0c4ad2975386fe5cc,8.8718321155756712,0.002739778240692381,0.40000000000000002,0.00047541025754899158,CASH,0.075000000000000011,True,0,0,709,0,0.39952458974245103,0,0.37932378527102989,0,0.70032428133263813,,13d347aa207c78345ed5aeddb5f76376cf07de7d040dae8a0ea54d9e770ce215,6.1235921271145344
710,2022-12-12,2022-12-13,bear,0.033014921210430703,0.013204307170989527,0.40000000000000002,0.0016396598860919931,CASH,0.075000000000000011,True,3,5,710,0,0.40163965988609202,0,0.37718224536245232,0,0.72330933414591625,,4d8cb9ea609a2c8960815a77b9ac5f766b7e86d43a59c9caca58e0ad9e9dfddb,8.8243599515408278,0.013204307170989527,0.40000000000000002,0.0016396598860919931,CASH,0.075000000000000011,True,0,0,710,0,0.40163965988609202,0,0.37718224536245232,0,0.72330933414591625,,f70f218e020b88f6a106c4ff2355fdd256555fe6546a9cd596b355fa0fa25336,6.2273492477834225
711,2022-12-13,2022-12-14,mix,0.0010012036943292,0.00040834296510983137,0.45000000000000001,0.042179693628969062,ABSTAIN,0.050000000000000003,True,5,5,711,2.9864556272407583e-07,0.40782030637103095,0,0.45380876189023128,0.35000000000000003,0.73381249806782045,,a88960170aedd9b295ffad48ee3a652cc18bbbab94671881d1d2feecde2a3fef,10.54003100655973,0.00040834296510983137,0.45000000000000001,0.042179693628969062,ABSTAIN,0.050000000000000003,True,0,0,711,2.9864556272407583e-07,0.40782030637103095,0,0.45380876189023128,0.35000000000000003,0.52747491155882475,,f58ab5e51adea4e228bb14f3328a2fa4a08efc900cd5a6a6975cc8eb8d791fa9,5.753577072173357
712,2022-12-14,2022-12-15,mix,-0.024740958845609302,-0.011133676409246784,0.45000000000000001,0.00024768632133953528,ABSTAIN,0.050000000000000003,True,0,5,712,-0.011232092978340602,0.45024768632133955,0.35022769405161597,0.46866336538372178,0.45000000000000001,0.88126314246905646,,d2e74943ce017dc56e43b72f80888f7e76fc134bb5a724c618fd4f1ce8262371,7.7360818665474653,-0.011133676409246784,0.45000000000000001,0.00024768632133953528,ABSTAIN,0.050000000000000003,True,0,0,712,-0.011232092978340602,0.45024768632133955,0.35022769405161597,0.46866336538372178,0.45000000000000001,0.88126314246905646,,e86f9142f249e26c4c3988686f08b53cad84352040284aa5ed68d1861be6151d,5.9056820031255484
713,2022-12-15,2022-12-16,mix,-0.041858482032253799,-0.018842392603026226,0.45000000000000001,0.0061923291869966368,ABSTAIN,0.050000000000000003,True,0,5,713,-0.018842392603026226,0.44380767081300337,0.44380767081300337,0.45954371483467232,0.45000000000000001,0.79071179971343653,,3b264d13108ecb1ac3fcf49b463dd72e8cea37a7263d5e8c4c5519982ec62953,7.7791739925742149,-0.018842392603026226,0.45000000000000001,0.0061923291869966368,ABSTAIN,0.050000000000000003,True,0,0,713,-0.018842392603026226,0.44380767081300337,0.44380767081300337,0.45954371483467232,0.45000000000000001,0.79000000000000004,,689b20b6da4033f128e7992aade6a334ad0f9f6e99c79fc766e74f1999b3569a,5.2454314809292555
714,2022-12-16,2022-12-17,mix,0.0088697262712270995,0.0039807758132262006,0.45000000000000001,0.010558864419444813,ABSTAIN,0.050000000000000003,True,0,5,714,0.0039807758132262006,0.4394411355805552,0.4394411355805552,0.43386283782232971,0.45000000000000001,0.62867698995718613,,658a04a875d6edf364f40d3cebb2469f5ca643f0189b49135a12b71553fa7f77,7.425010958686471,0.0039807758132262006,0.45000000000000001,0.010558864419444813,ABSTAIN,0.050000000000000003,True,0,0,714,0.0039807758132262006,0.4394411355805552,0.4394411355805552,0.43386283782232971,0.45000000000000001,0.62867698995718613,,888a9be15ace14e8bfd0412b1ed45098f6a9daa98fd7bca8d0177d18d37a99b9,6.5285034365952015
715,2022-12-17,2022-12-18,bear,-0.0021457820481489,-0.00085313350233162666,0.35000000000000003,0.10218652998701777,CASH,0.075000000000000011,True,5,5,715,-0.00062395657324476606,0.4521865299870178,0.4521865299870178,0.36840830966542193,0.15000000000000002,0.81747975387558625,,9b05b5b2993d4e0f667c91a11f4cd6b9e4345d5633ef4e69ba502b13c0649df1,10.14468458853662,-0.00085313350233162666,0.35000000000000003,0.10218652998701777,CASH,0.075000000000000011,True,0,0,715,-0.00062395657324476606,0.4521865299870178,0.4521865299870178,0.36840830966542193,0.15000000000000002,0.8175,,872feb332cf73b3ba4d9ac08ce7110146f44ce301e10e1589bc8f4f27f234e69,5.7859082985669374
716,2022-12-18,2022-12-19,bear,-0.017908022770307699,-0.0072133359805237607,0.40000000000000002,0.050488532315309087,CASH,0.075000000000000011,True,3,5,716,-0.00014972632470178215,0.34951146768469094,0.14972632470172975,0.37829168402356922,0,0.71140175951329865,,868826ebf4a5bec90932030103f9e2b8eb19d5c4bbf4225cbed8574fd946302b,8.804443346336484,-0.0072133359805237607,0.40000000000000002,0.050488532315309087,CASH,0.075000000000000011,True,0,0,716,-0.00014972632470178215,0.34951146768469094,0.14972632470172975,0.37829168402356922,0,0.71140175951329865,,ebfe55282f9a915bd2c6ce1ad50914cf53ecd1a2d45ad33d7fd406bd71104b4e,6.2176939360797405
717,2022-12-19,2022-12-20,bear,0.028069556543582199,0.009778225036487731,0.35000000000000003,0.045671065471885874,CASH,0.075000000000000011,True,5,5,717,0,0.39567106547188591,0,0.36669540144888935,0,0.83586436520566887,,92cb95f1f8923905c4b0f3308499391d0cbb3a77b2fa7687ad877368a044f61a,10.072910469025373,0.009778225036487731,0.35000000000000003,0.045671065471885874,CASH,0.075000000000000011,True,0,0,717,0,0.39567106547188591,0,0.36669540144888935,0,0.83586436520566887,,495a7d6224d50d9480764ac2244ee963481f64546688244c510dda46d4e5bf37,6.1107705235481262
718,2022-12-20,2022-12-21,bear,-0.0042004874931962999,-0.0014764850236286264,0.35000000000000003,0.0063236979249013392,CASH,0.075000000000000011,True,5,5,718,0,0.35632369792490137,0,0.35872439932473055,0,0.92000000000000004,,95a8a19d20605501db4a374623a1c8e34327b7066ef36e14e064664f761e9ca3,9.5525996834039688,-0.0014764850236286264,0.35000000000000003,0.0063236979249013392,CASH,0.075000000000000011,True,0,0,718,0,0.35632369792490137,0,0.35872439932473055,0,0.92141693614138565,,b1e69eecbacc60ce1fd6c18876572a718adaa00a06ac816655e2b2997cfcb58b,6.2809840571135283
719,2022-12-21,2022-12-22,bear,-0.00066540714599739995,-0.00023384929610104077,0.35000000000000003,0.00095701788428098622,CASH,0.075000000000000011,True,5,5,719,0,0.34904298211571905,0,0.37479867767497355,0,0.74889209662398815,,9c367a1da3c73116eea13af4091c1e9b07fa0c63fbb48b9144d9e2c95d04ed5d,10.089303206652403,-0.00023384929610104077,0.35000000000000003,0.00095701788428098622,CASH,0.075000000000000011,True,0,0,719,0,0.34904298211571905,0,0.37479867767497355,0,0.74889209662398815,,ae7057a0c1af089528f01505b4042faa452fa4086278fc81a9d2d3b2af9ba471,6.108823137357831
720,2022-12-22,2022-12-23,bear,-0.0024672128223726,-0.0010369870506522494,0.40000000000000002,0.050151415389223131,CASH,0.075000000000000011,True,5,5,720,0,0.34984858461077689,0,0.38112386707178791,0,0.68100399559303804,,bd60f3f17025541a6258246ac374f2ce67de1297ac06cfd210243acf701e9d6b,9.9426918290555477,-0.0010369870506522494,0.40000000000000002,0.050151415389223131,CASH,0.075000000000000011,True,0,0,720,0,0.34984858461077689,0,0.38112386707178791,0,0.68100399559303804,,71cc96e67aba8b83bb5fee7ebc7c9c0f0c2ef9bdafd8790797bfa78b1c4ee4b4,6.1092664264142513
721,2022-12-23,2022-12-24,bear,0.0034626410236543999,0.0011624571964081731,0.35000000000000003,0.049407283980004713,CASH,0.075000000000000011,True,5,5,721,0,0.39940728398000475,0,0.37403189342331727,0,0.75712200562291754,,66eddd26d77f4138561cc6d48deb5a6cc1c43a98122bcc47652931a326a7fadc,10.070135403424501,0.0011624571964081731,0.35000000000000003,0.049407283980004713,CASH,0.075000000000000011,True,0,0,721,0,0.39940728398000475,0,0.37403189342331727,0,0.75712200562291754,,344e02b1a85ea9593e184bbcb0cbc695249dfee4d6683109d525bf3e042f45b7,6.1435385346412659
722,2022-12-24,2022-12-25,bear,-0.00032071840923669998,-0.00011303815220775615,0.35000000000000003,0.00078679729407565846,CASH,0.075000000000000011,True,5,5,722,0,0.35078679729407569,0,0.35971553201656442,0,0.91000000000000003,,2948ce404ccc72d99c37d0ce5853ecf6d070d78cdb77e4b026f7dd1b663b8326,9.4783212672919035,-0.00011303815220775615,0.35000000000000003,0.00078679729407565846,CASH,0.075000000000000011,True,0,0,722,0,0.35078679729407569,0,0.35971553201656442,0,0.91077913458897597,,ed02577b5d63f15d3144232e6d2d46a4624872f7c146ca0b8cabfd7ece3a8075,6.0869919881224632
723,2022-12-25,2022-12-26,bear,0.0051271997053197,0.0017944467942834219,0.35000000000000003,7.2971629272056138e-05,CASH,0.075000000000000011,True,5,5,723,0,0.34992702837072798,0,0.37198474291202294,0,0.77909401583009985,,da158ac6bd36e3d1d2a407797fc60c50bebc2a53fd8ea6cfdb5e0da948a2cce3,10.069678755477071,0.0017944467942834219,0.35000000000000003,7.2971629272056138e-05,CASH,0.075000000000000011,True,0,0,723,0,0.34992702837072798,0,0.37198474291202294,0,0.77909401583009985,,9fae88497edacad1a059c8ff0f2ec95b40d019b016c216a8ff73b67aeaa5b344,6.1445041205734015
724,2022-12-26,2022-12-27,bear,-0.012530957968093301,-0.005060974055752343,0.40000000000000002,0.048835651513565503,CASH,0.075000000000000011,True,2,5,724,0,0.35116434848643452,0,0.37651806539714178,0,0.7304379910758676,,d1860d40605bf61d410b9887b4a3244331703bf6b251ea610200f889da27de21,8.2720942758023739,-0.005060974055752343,0.40000000000000002,0.048835651513565503,CASH,0.075000000000000011,True,0,0,724,0,0.35116434848643452,0,0.37651806539714178,0,0.7304379910758676,,3bbd156d7f0024a84bdc8dca4cc27d431ce41ef062e3ddbceba2fb39363cb1fa,6.2467371206730604
725,2022-12-27,2022-12-28,bear,-0.0095713541760193005,-0.0038315526785760445,0.40000000000000002,0.0030225802427331638,CASH,0.075000000000000011,True,5,5,725,0,0.39697741975726686,0,0.39305154945168103,0,0.55298448822685564,,e52f6d154159c34ca77729eed08860c8ba621d21a6560fac3449fc4b9937fc03,10.186758933588862,-0.0038315526785760445,0.40000000000000002,0.0030225802427331638,CASH,0.075000000000000011,True,0,0,725,0,0.39697741975726686,0,0.39305154945168103,0,0.55298448822685564,,78c2d450c128ae65423f4f38aa42396fb57fe989b17f710c343e732da426efb0,6.1524451356381178
726,2022-12-28,2022-12-29,bear,0.0054514027389974996,0.0018602059122805326,0.35000000000000003,0.047694046558916181,CASH,0.075000000000000011,True,5,5,726,0,0.39769404655891621,0,0.37278067007558841,0,0.77055133050845015,,caae8992ca42fc26ad4e76687c21e6c1de33ae9059212f3e77cc71f99a9ed04f,10.062185999006033,0.0018602059122805326,0.35000000000000003,0.047694046558916181,CASH,0.075000000000000011,True,0,0,726,0,0.39769404655891621,0,0.37278067007558841,0,0.77055133050845015,,e99b212c8189a07724a8a9f667067db83c18a3e8b47bcca2285a52acfa7ae7a1,6.299981240183115
727,2022-12-29,2022-12-30,bear,-0.0017551874203554001,-0.00061555266905488626,0.35000000000000003,0.0012378323501894828,CASH,0.075000000000000011,True,5,5,727,0,0.35123783235018952,0,0.36093759005919224,0,0.91000000000000003,,233fc8b6d990f513d1aeea86203c2e2c7c34fa6d9c44adb28724a700020dbe39,9.526309423148632,-0.00061555266905488626,0.35000000000000003,0.0012378323501894828,CASH,0.075000000000000011,True,0,0,727,0,0.35123783235018952,0,0.36093759005919224,0,0.89770000000000005,,87bfb4f11f93c10aac17d51ae53c3519f7dbea6bf30817d86281c47e078e4137,5.7543922513723373
728,2022-12-30,2022-12-31,bear,-0.0042029962907653004,-0.0014714476645977248,0.35000000000000003,0.00039955058828905488,CASH,0.075000000000000011,True,5,5,728,0,0.34960044941171098,0,0.37372191982668013,0,0.76044893300398753,,d0ccbdfd0c9699f1cdb917cc075968baf113c345d01c7710cfef458d9bde23f0,10.087289480492473,-0.0014714476645977248,0.35000000000000003,0.00039955058828905488,CASH,0.075000000000000011,True,0,0,728,0,0.34960044941171098,0,0.37372191982668013,0,0.76044893300398753,,9b14fc871e8411dce25a40d68ef23608743d0065403d3e9026dc0883ebf85001,6.187421876937151
729,2022-12-31,2023-01-01,bear,0.0048979888011415002,0.0017133368484880673,0.35000000000000003,0.00095759031814340867,CASH,0.075000000000000011,True,5,5,729,0,0.34904240968185662,0,0.36994503391920402,0,0.78099431709874423,,c1d4d8265b1ab31155737ced332fa900549cfd0ff711ec0fcd9b18f6032adc4d,10.128654193133116,0.0017133368484880673,0.35000000000000003,0.00095759031814340867,CASH,0.075000000000000011,True,0,0,729,0,0.34904240968185662,0,0.36994503391920402,0,0.78099431709874423,,f93be50b5441ef72f9e3232ae0d5fa2d36f063c3e5775492ecea38142529d287,6.1449761856347322
730,2023-01-01,2023-01-02,mix,0.0033637413950799002,0.0014146463287172395,0.45000000000000001,0.098887614505832833,ABSTAIN,0.050000000000000003,True,0,5,730,0.00082689742995700755,0.35111238549416718,0,0.46524739300233381,0.35000000000000003,0.85118509971708955,,11d044dd82e864a8639a471bb180f7652f58f8fb21b4f2327eede6e94c1227e6,7.547084879130125,0.0014146463287172395,0.45000000000000001,0.098887614505832833,ABSTAIN,0.050000000000000003,True,0,0,730,0.00082689742995700755,0.35111238549416718,0,0.46524739300233381,0.35000000000000003,0.85118509971708955,,85fd31a323bca2ce72185ce9875f83e78b48d4d62d609fed1f2e0d8a95bf6f1b,5.898826478049159
731,2023-01-02,2023-01-03,mix,-5.9972532578944637e-06,-3.530029441645155e-06,0.45000000000000001,0.00083126771894576068,ABSTAIN,0.050000000000000003,True,0,5,731,-0.00010193414486314722,0.45083126771894577,0.3507643512893554,0.46765713786766161,0.45000000000000001,0.87450935671460717,,88ad2516fc949c2053bbeefa858cb066c09e4719ef2142cf66a80f1ccdc3a648,7.614786533638835,-3.530029441645155e-06,0.45000000000000001,0.00083126771894576068,ABSTAIN,0.050000000000000003,True,0,0,731,-0.00010193414486314722,0.45083126771894577,0.3507643512893554,0.46765713786766161,0.45000000000000001,0.5,,bc345f894f943d827aade32f7e166ea2ac559f7ba5a104d81ec768624a89571b,5.324012728407979
732,2023-01-03,2023-01-04,mix,0.010669177531755499,0.0048011283978393049,0.45000000000000001,1.4843241871731472e-06,ABSTAIN,0.050000000000000003,True,0,5,732,0.0048011283978393049,0.44999851567581284,0.44999851567581284,0.47621353208851092,0.45000000000000001,0.95732789536769725,,ce617dd255f4a596dc7e5db441dee97b46cedae8b5e15fff01bb1588809ef4be,7.5315721519291401,0.0048011283978393049,0.45000000000000001,1.4843241871731472e-06,ABSTAIN,0.050000000000000003,True,0,0,732,0.0048011283978393049,0.44999851567581284,0.44999851567581284,0.47621353208851092,0.45000000000000001,0.95732789536769725,,4698bdb96bb1101059f3dec2f059ff9f19a514aad9ec5759544033d2642c226f,5.8960148524492979
733,2023-01-04,2023-01-05,mix,-0.0013232772176760999,-0.00059810118709446858,0.45000000000000001,0.0026280040503143254,ABSTAIN,0.050000000000000003,True,0,5,733,-0.00059810118709446858,0.45262800405031434,0.45262800405031434,0.46722210063468178,0.45000000000000001,0.87030180326954165,,1015b255ea78a0d96144e31146e1a159c3058eab650d2f22e617511fea53e0dc,7.7022455912083387,-0.00059810118709446858,0.45000000000000001,0.0026280040503143254,ABSTAIN,0.050000000000000003,True,0,0,733,-0.00059810118709446858,0.45262800405031434,0.45262800405031434,0.46722210063468178,0.45000000000000001,0.5,,d50c197da7562eed1ffc21400c3cd0c02afdab925803f22a5da3a10ffb7b81ed,5.246458375826478
734,2023-01-05,2023-01-06,mix,0.0071955697631581996,0.0032376776260540918,0.45000000000000001,0.00032770625217271032,ABSTAIN,0.050000000000000003,True,0,5,734,0.0032376776260540918,0.4496722937478273,0.4496722937478273,0.47133270674708228,0.45000000000000001,0.91004678299999997,,fb3faf3306796666648dc5ef6f32aa000c4b1caba7778ea23586a54a2fb0910a,7.1302851084619761,0.0032376776260540918,0.45000000000000001,0.00032770625217271032,ABSTAIN,0.050000000000000003,True,0,0,734,0.0032376776260540918,0.4496722937478273,0.4496722937478273,0.47133270674708228,0.45000000000000001,0.91004678299999997,,295d96c32065589dcd513a6b9d886a4ff98b0e13706bea6fc91269f532313951,5.5503960587084293
735,2023-01-06,2023-01-07,mix,-0.0004306555994079,-0.00019556983126867156,0.45000000000000001,0.0017751555513570438,ABSTAIN,0.050000000000000003,True,0,5,735,-0.00019556983126867156,0.45177515555135705,0.45177515555135705,0.47197901416323218,0.45000000000000001,0.91629960153198964,,5edc03fc1618dafc8d8c788a7351364839e106c6d6aac03698f8de6604fd38f5,7.7675029821693897,-0.00019556983126867156,0.45000000000000001,0.0017751555513570438,ABSTAIN,0.050000000000000003,True,0,0,735,-0.00019556983126867156,0.45177515555135705,0.45177515555135705,0.47197901416323218,0.45000000000000001,0.91629960153198964,,daf73974ba19dc6f62d2bd4b4bf0c0403d7f92cb4845250fc6a0e1a1aab42d81,5.7246902287006378
