index,decision_date,return_date,hard_regime,asset_simple_return,memory_net_return,memory_exposure,memory_turnover,memory_beta,memory_pretrade_exposure,memory_desired_exposure,memory_cited_memory_count,memory_retrieved_memory_count,memory_memory_total_before,memory_action,memory_core_desired_exposure,memory_retrieved_ids,memory_cited_ids,memory_reason_codes,memory_reason_mentions_memory,memory_net_log_return,memory_journal_member,memory_request_sha256,no_memory_net_return,no_memory_exposure,no_memory_turnover,no_memory_beta,no_memory_pretrade_exposure,no_memory_desired_exposure,no_memory_cited_memory_count,no_memory_retrieved_memory_count,no_memory_memory_total_before,no_memory_action,no_memory_core_desired_exposure,no_memory_retrieved_ids,no_memory_cited_ids,no_memory_reason_codes,no_memory_reason_mentions_memory,no_memory_net_log_return,no_memory_journal_member,no_memory_request_sha256,nonmemory_request_equal,action_different,paired_desired_exposure,paired_final_exposure,desired_different,final_different,paired_net_return,paired_net_log_return,paired_gross_log_return,paired_fee_log_return,share_of_total_signed_net_log_gap_pct
950,2023-08-09,2023-08-10,mix,-0.0043613496517681,-0.0019642664375386643,0.45,0.001662356796609532,0.05,0.4483376432033905,0.4687174940121631,5,5,950,ABSTAIN,0.4687174940121631,"[""episode-000932"", ""episode-000933"", ""episode-000938"", ""episode-000935"", ""episode-000796""]","[""episode-000932"", ""episode-000933"", ""episode-000938"", ""episode-000935"", ""episode-000796""]","[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,-0.001966198138856027,20260909T013716356200839Z/calls/000951-memory.json,4c65605617c8999b05cc166a155983936ff3b39ad45814272056937c1789263f,-0.0019642664375386643,0.45,0.001662356796609532,0.05,0.4483376432033905,0.4687174940121631,0,0,950,ABSTAIN,0.4687174940121631,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.001966198138856027,20260909T013716356200839Z/calls/000951-no_memory.json,bbcdee40fa6fdd314607822c1ce7afc7ca246b877720a387a1a9770688ee4805,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
951,2023-08-10,2023-08-11,mix,-0.0009575876939794,-0.0004319955529422659,0.45,0.001081556709953746,0.05,0.44891844329004627,0.4700208510668791,0,5,951,ABSTAIN,0.4700208510668791,"[""episode-000940"", ""episode-000950"", ""episode-000937"", ""episode-000934"", ""episode-000933""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,-0.0004320888899028827,20260909T013716356200839Z/calls/000952-memory.json,525a8e12e8a5662d01d4c893864776233a2e0b0ae6478fa015469a5aad9233c9,-0.0004319955529422659,0.45,0.001081556709953746,0.05,0.44891844329004627,0.4700208510668791,0,0,951,ABSTAIN,0.4700208510668791,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.0004320888899028827,20260909T013716356200839Z/calls/000952-no_memory.json,0187d29cfc2992177a9f235eabd02b416cc8259f41f9ff6b3bc53f0013d99fdc,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
952,2023-08-11,2023-08-12,mix,0.0002515227322166,0.00011294809753437107,0.45,0.00023710512628788427,0.05,0.4497628948737121,0.4706349903275433,5,5,952,ABSTAIN,0.4706349903275433,"[""episode-000942"", ""episode-000945"", ""episode-000949"", ""episode-000943"", ""episode-000946""]","[""episode-000942"", ""episode-000943"", ""episode-000945"", ""episode-000946"", ""episode-000949""]","[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,0.0001129417193782653,20260909T013716356200839Z/calls/000953-memory.json,183976493fd0058be1c28d55a34c094aa3232507df9c8b9cab9f48e315a17630,0.00011294809753437107,0.45,0.00023710512628788427,0.05,0.4497628948737121,0.4706349903275433,0,0,952,ABSTAIN,0.4706349903275433,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,0.0001129417193782653,20260909T013716356200839Z/calls/000953-no_memory.json,0f23ee3e8a7bf444456320383f2c2605a4351aec6c593ccb8e2c2cd3c46de8b3,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
953,2023-08-12,2023-08-13,mix,-0.0043529675617265,-0.0019588975256806807,0.45,6.224483102812428e-05,0.05,0.45006224483102814,0.4706890611859193,5,5,953,ABSTAIN,0.4706890611859193,"[""episode-000945"", ""episode-000949"", ""episode-000943"", ""episode-000953"", ""episode-000942""]","[""episode-000945"", ""episode-000949"", ""episode-000943"", ""episode-000953"", ""episode-000942""]","[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,-0.001960818674738146,20260909T013716356200839Z/calls/000954-memory.json,da204752c805bf7fa53ccf5e5ada25625c6cbd82c0a5dc235fa4c51f9c553732,-0.0019588975256806807,0.45,6.224483102812428e-05,0.05,0.45006224483102814,0.4706890611859193,0,0,953,ABSTAIN,0.4706890611859193,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.001960818674738146,20260909T013716356200839Z/calls/000954-no_memory.json,91296a500836a8ce34e5d0f3d62c47fe5283cee5bcca4496de6a72876b1c5cd1,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
954,2023-08-13,2023-08-14,mix,0.0043208043658555,0.0019432803917633912,0.45,0.001079473983382373,0.05,0.44892052601661764,0.4707038409383029,0,5,954,ABSTAIN,0.4707038409383029,"[""episode-000954"", ""episode-000949"", ""episode-000945"", ""episode-000943"", ""episode-000953""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,0.0019413946650248723,20260909T013716356200839Z/calls/000955-memory.json,7b8b175a8b7fe21cc37cd6bd6dd4ef83275fcc01eb7f2d7387018bc41c6d7d8b,0.0019432803917633912,0.45,0.001079473983382373,0.05,0.44892052601661764,0.4707038409383029,0,0,954,ABSTAIN,0.4707038409383029,[],[],"[""HIGH_VOLATILITY"", ""INSUFFICIENT_EVIDENCE""]",False,0.0019413946650248723,20260909T013716356200839Z/calls/000955-no_memory.json,54444211dc2bcf5152aff768ddef8126c196a93d2144a8f825eb2a722bd77053,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
955,2023-08-14,2023-08-15,mix,-0.0078636068604363,-0.0035396866341562694,0.45,0.001067323816716148,0.05,0.45106732381671616,0.4705275419600565,5,5,955,ABSTAIN,0.4705275419600565,"[""episode-000942"", ""episode-000948"", ""episode-000946"", ""episode-000947"", ""episode-000955""]","[""episode-000942"", ""episode-000948"", ""episode-000946"", ""episode-000947"", ""episode-000955""]","[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,-0.0035459661476094687,20260909T013716356200839Z/calls/000956-memory.json,5507ad11a5b7f408f829b930128528663fcc6c6df61f54707ae4c6b120a24fc6,-0.0035396866341562694,0.45,0.001067323816716148,0.05,0.45106732381671616,0.4705275419600565,0,0,955,ABSTAIN,0.4705275419600565,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.0035459661476094687,20260909T013716356200839Z/calls/000956-no_memory.json,91bdc175827f46ef02e1eef6b342b65b9fb2fa1da9f1fe9cc520811d55d93880,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
956,2023-08-15,2023-08-16,mix,-0.0160642295163947,-0.007230842317389352,0.45,0.001953154174412386,0.05,0.4480468458255876,0.4695078721705646,0,5,956,ABSTAIN,0.4695078721705646,"[""episode-000938"", ""episode-000933"", ""episode-000935"", ""episode-000934"", ""episode-000940""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,-0.007257111566833147,20260909T013716356200839Z/calls/000957-memory.json,4e9a994aeba05f7ab64a3cc1e74980a13867142831130733099f2cd2d397a59f,-0.007230842317389352,0.45,0.001953154174412386,0.05,0.4480468458255876,0.4695078721705646,0,0,956,ABSTAIN,0.4695078721705646,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.007257111566833147,20260909T013716356200839Z/calls/000957-no_memory.json,652a25f4b0fe292ba8333582f9e0aa04afebec1654e7d2948d8c590a9589d390,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
957,2023-08-16,2023-08-17,mix,-0.0727765149009791,-0.032753305396422516,0.45,0.004004847460258587,0.05,0.4459951525397414,0.470192648950627,5,5,957,ABSTAIN,0.470192648950627,"[""episode-000940"", ""episode-000937"", ""episode-000941"", ""episode-000950"", ""episode-000944""]","[""episode-000940"", ""episode-000937"", ""episode-000941"", ""episode-000950"", ""episode-000944""]","[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,-0.03330170272079133,20260909T013716356200839Z/calls/000958-memory.json,e583074f1b323fa0dc1b62f9c8db51f01694e9847ebb8b20af7159ad261f2a41,-0.032753305396422516,0.45,0.004004847460258587,0.05,0.4459951525397414,0.470192648950627,0,0,957,ABSTAIN,0.470192648950627,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.03330170272079133,20260909T013716356200839Z/calls/000958-no_memory.json,5021cddd988ac054f5d91334b8e60994e1543dbcaaf20f58ca91936693a5c34a,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
958,2023-08-17,2023-08-18,mix,-0.0218691455452644,-0.009859554282592997,0.45,0.018622048958576554,0.05,0.43137795104142346,0.4702436373036893,2,5,958,ABSTAIN,0.4702436373036893,"[""episode-000861"", ""episode-000860"", ""episode-000325"", ""episode-000795"", ""episode-000115""]","[""episode-000861"", ""episode-000860""]","[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,-0.009908481554281135,20260909T013716356200839Z/calls/000959-memory.json,1770e1bd52c66d387929b7ec2d63eaa11922d580839e5244d06c39ffec53b4a2,-0.009859554282592997,0.45,0.018622048958576554,0.05,0.43137795104142346,0.4702436373036893,0,0,958,ABSTAIN,0.4702436373036893,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.009908481554281135,20260909T013716356200839Z/calls/000959-no_memory.json,a931debfae91dc3b439fc444b2f13de896b871a305c219e6472933e0d7b0901f,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
959,2023-08-18,2023-08-19,mix,0.0017732946432684,0.0007925118182858792,0.45,0.005466409085609303,0.05,0.4445335909143907,0.4688667248622336,0,5,959,ABSTAIN,0.4688667248622336,"[""episode-000862"", ""episode-000886"", ""episode-000863"", ""episode-000115"", ""episode-000798""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,0.0007921979466152095,20260909T013716356200839Z/calls/000960-memory.json,86de4b4bb7b17141f2b7f912215dd2702f82ac356cf879ea422d44c751ff0dcd,0.0007925118182858792,0.45,0.005466409085609303,0.05,0.4445335909143907,0.4688667248622336,0,0,959,ABSTAIN,0.4688667248622336,[],[],"[""INSUFFICIENT_EVIDENCE"", ""HIGH_VOLATILITY""]",False,0.0007921979466152095,20260909T013716356200839Z/calls/000960-no_memory.json,9ebec017e04ac6bf60784fc40dae8e1bc4f9a3b6ed54b184abe6e337615408a7,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
960,2023-08-19,2023-08-20,mix,0.0035019962144722,0.0015754590649406097,0.45,0.0004385404765439027,0.05,0.4504385404765439,0.4539762263673776,0,5,960,ABSTAIN,0.4539762263673776,"[""episode-000799"", ""episode-000800"", ""episode-000469"", ""episode-000255"", ""episode-000672""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,0.0015742193312369521,20260909T013716356200839Z/calls/000961-memory.json,64d5d38313f83bcf942299556bf96cfb477f573345e6a37841823d6a1e3c5918,0.0015754590649406097,0.45,0.0004385404765439027,0.05,0.4504385404765439,0.4539762263673776,0,0,960,ABSTAIN,0.4539762263673776,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,0.0015742193312369521,20260909T013716356200839Z/calls/000961-no_memory.json,defd743a9938972dd9c389f0651bd21bbec47e1a29751bbd30ca016249bf35ab,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
961,2023-08-20,2023-08-21,mix,-0.0024741512286756,-0.0011142324697289707,0.45,0.0008653803117228409,0.05,0.45086538031172285,0.4576755336022747,0,5,961,ABSTAIN,0.4576755336022747,"[""episode-000961"", ""episode-000799"", ""episode-000800"", ""episode-000255"", ""episode-000331""]",[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.0011148536882246885,20260909T013716356200839Z/calls/000962-memory.json,2a6ed0b6a2b800c4ecbd202a0d63aea6c9ebbae809ae4277973e83b655807bf2,-0.0011142324697289707,0.45,0.0008653803117228409,0.05,0.45086538031172285,0.4576755336022747,0,0,961,ABSTAIN,0.4576755336022747,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.0011148536882246885,20260909T013716356200839Z/calls/000962-no_memory.json,b4f68177d40de80ad57ce2caa066d8c34ca64e63b6bc243144b4af12e5f8c6ef,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
962,2023-08-21,2023-08-22,mix,-0.0032955676337746,-0.0014836175610269953,0.45,0.0006130349626399245,0.05,0.4493869650373601,0.4568463992907452,0,5,962,ABSTAIN,0.4568463992907452,"[""episode-000962"", ""episode-000961"", ""episode-000800"", ""episode-000799"", ""episode-000255""]",[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.0014847192113139852,20260909T013716356200839Z/calls/000963-memory.json,50826d4d32d187f06f0a5e8bb2d5aeb33e52bfd1fbe230f4abc54da8cc792895,-0.0014836175610269953,0.45,0.0006130349626399245,0.05,0.4493869650373601,0.4568463992907452,0,0,962,ABSTAIN,0.4568463992907452,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.0014847192113139852,20260909T013716356200839Z/calls/000963-no_memory.json,ce7821acd764554d7bc90fe4b450b9cc67e06ce30224057020fcc81742be4be7,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
963,2023-08-22,2023-08-23,mix,0.0152189524537345,0.00684770614545771,0.45,0.0008168644037097605,0.05,0.44918313559629025,0.4521657931913169,0,5,963,ABSTAIN,0.4521657931913169,"[""episode-000963"", ""episode-000961"", ""episode-000962"", ""episode-000800"", ""episode-000799""]",[],"[""INSUFFICIENT_EVIDENCE""]",False,0.006824367091142317,20260909T013716356200839Z/calls/000964-memory.json,a601008ebd9255fa5273c6030ce4433256742e921ad4feb242128946a0bfb7c3,0.00684770614545771,0.45,0.0008168644037097605,0.05,0.44918313559629025,0.4521657931913169,0,0,963,ABSTAIN,0.4521657931913169,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,0.006824367091142317,20260909T013716356200839Z/calls/000964-no_memory.json,78b5aea8f87d98dd5e3fa141085388ee25199ee156b392b42eafaf83e5559c16,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
964,2023-08-23,2023-08-24,mix,-0.0098047374433541,-0.004415856413323649,0.45,0.003741069908023864,0.05,0.4537410699080239,0.439858339410237,0,5,964,ABSTAIN,0.439858339410237,"[""episode-000469"", ""episode-000471"", ""episode-000468"", ""episode-000464"", ""episode-000964""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,-0.004425635105407117,20260909T013716356200839Z/calls/000965-memory.json,52d41081941560b976b37bd37acf3b01b91255e635da0138f0c1834449b4cf1a,-0.004415856413323649,0.45,0.003741069908023864,0.05,0.4537410699080239,0.439858339410237,0,0,964,ABSTAIN,0.439858339410237,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.004425635105407117,20260909T013716356200839Z/calls/000965-no_memory.json,fa0596507e9fc11486c2e70a1760f86d38c50d35f09925b90a9b22635376af79,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
965,2023-08-24,2023-08-25,mix,-0.0045765366543147,-0.00206187390146928,0.45,0.002437426765492967,0.05,0.44756257323450704,0.4634730043465524,0,5,965,ABSTAIN,0.4634730043465524,"[""episode-000859"", ""episode-000733"", ""episode-000952"", ""episode-000734"", ""episode-000735""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,-0.0020640024898859557,20260909T013716356200839Z/calls/000966-memory.json,0e79e484c727c8565cb7ce426acc8473554687d3d0182c2391a4b7a29538636c,-0.00206187390146928,0.45,0.002437426765492967,0.05,0.44756257323450704,0.4634730043465524,0,0,965,ABSTAIN,0.4634730043465524,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.0020640024898859557,20260909T013716356200839Z/calls/000966-no_memory.json,05601716eab8d77c2da19855cf915b5812be2843b32be05976fddaf0970d8c3b,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
966,2023-08-25,2023-08-26,mix,-0.0015389220637674,-0.0006936491730205052,0.45,0.0011350303505442416,0.05,0.44886496964945577,0.4567882117938691,0,5,966,ABSTAIN,0.4567882117938691,"[""episode-000672"", ""episode-000734"", ""episode-000732"", ""episode-000735"", ""episode-000714""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,-0.0006938898589156054,20260909T013716356200839Z/calls/000967-memory.json,8f24c936f407d3d29546a7a1976b3afc9be0501e282fdb00040465a6f3e9d8fb,-0.0006936491730205052,0.45,0.0011350303505442416,0.05,0.44886496964945577,0.4567882117938691,0,0,966,ABSTAIN,0.4567882117938691,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.0006938898589156054,20260909T013716356200839Z/calls/000967-no_memory.json,b318c162faf4d6221435186ed00403602bc4036a598c7cae3312cd44616a0740,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
967,2023-08-26,2023-08-27,mix,0.0032094276456637,0.0014438607429190231,0.45,0.0003811471608813344,0.05,0.4496188528391187,0.446642120759622,5,5,967,ABSTAIN,0.446642120759622,"[""episode-000476"", ""episode-000714"", ""episode-000965"", ""episode-000672"", ""episode-000967""]","[""episode-000476"", ""episode-000714"", ""episode-000965"", ""episode-000672"", ""episode-000967""]","[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,0.001442819378266396,20260909T013716356200839Z/calls/000968-memory.json,9eef4466eba21ec0fd0bcc24f268e32843b8b5a6479bb922133d556dfc6c4929,0.0014438607429190231,0.45,0.0003811471608813344,0.05,0.4496188528391187,0.446642120759622,0,0,967,ABSTAIN,0.446642120759622,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,0.001442819378266396,20260909T013716356200839Z/calls/000968-no_memory.json,a056f30fce5851dceed9a706b114991d6f37e82dae6aa09738cd3d4845c0afcd,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
968,2023-08-27,2023-08-28,mix,0.0007011333072803,0.0003147165502306315,0.45,0.0007931877868366799,0.05,0.4507931877868367,0.4493345868693823,0,5,968,ABSTAIN,0.4493345868693823,"[""episode-000968"", ""episode-000476"", ""episode-000714"", ""episode-000967"", ""episode-000672""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,0.00031466703736521,20260909T013716356200839Z/calls/000969-memory.json,560e595bafe9456c4f5e1beb21fbc60d3142ed899b1a9a2bb4c9657085337872,0.0003147165502306315,0.45,0.0007931877868366799,0.05,0.4507931877868367,0.4493345868693823,0,0,968,ABSTAIN,0.4493345868693823,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,0.00031466703736521,20260909T013716356200839Z/calls/000969-no_memory.json,7feda83dc4b1f08e691a9894f0e98a6f38b78f66884cec138d7f4f205095762c,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
969,2023-08-28,2023-08-29,mix,0.0614497547752776,0.027652211376095526,0.45,0.00017347576021686795,0.05,0.4501734757602169,0.4425129039020896,0,5,969,ABSTAIN,0.4425129039020896,"[""episode-000968"", ""episode-000969"", ""episode-000476"", ""episode-000965"", ""episode-000663""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,0.027276794009270067,20260909T013716356200839Z/calls/000970-memory.json,51b4858cec97d30f2bd5632e906e52e02507eb331ae8ecab6f905fce35699124,0.027652211376095526,0.45,0.00017347576021686795,0.05,0.4501734757602169,0.4425129039020896,0,0,969,ABSTAIN,0.4425129039020896,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,0.027276794009270067,20260909T013716356200839Z/calls/000970-no_memory.json,8b47f791b7ad027010df6f38688001fadb3642dcf67779c8d05fbe02d66c7be9,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
970,2023-08-29,2023-08-30,mix,-0.0153333405473257,-0.006914700700018206,0.45,0.014799570808255225,0.05,0.46479957080825524,0.4332412407649891,0,5,970,ABSTAIN,0.4332412407649891,"[""episode-000663"", ""episode-000970"", ""episode-000468"", ""episode-000476"", ""episode-000471""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,-0.006938718021998818,20260909T013716356200839Z/calls/000971-memory.json,0257ad22c2aa61dcc2577c874d7cbcf47c6571eebc2567b578d0c0dbca0869e5,-0.006914700700018206,0.45,0.014799570808255225,0.05,0.46479957080825524,0.4332412407649891,0,0,970,ABSTAIN,0.4332412407649891,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.006938718021998818,20260909T013716356200839Z/calls/000971-no_memory.json,c1fee0b59477229c3f5ccfdcd947999db7c5c613c7f4c170e66b9b8fd527d3c9,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
971,2023-08-30,2023-08-31,mix,-0.0498739871349656,-0.022447029815865993,0.45,0.0038213692456635084,0.05,0.4461786307543365,0.4684026179899621,5,5,971,ABSTAIN,0.4684026179899621,"[""episode-000793"", ""episode-000664"", ""episode-000966"", ""episode-000674"", ""episode-000126""]","[""episode-000793"", ""episode-000664"", ""episode-000966"", ""episode-000674"", ""episode-000126""]","[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,-0.022702799144126835,20260909T013716356200839Z/calls/000972-memory.json,f0580062688f0d5279dd80a929f0bca8afaae86fbeec4c2796ffe313dcc07a94,-0.022447029815865993,0.45,0.0038213692456635084,0.05,0.4461786307543365,0.4684026179899621,0,0,971,ABSTAIN,0.4684026179899621,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.022702799144126835,20260909T013716356200839Z/calls/000972-no_memory.json,34cda7979c7bd991fbbfe040270f0bab10a63af239aadd84f77b65c0cf8bf300,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
972,2023-08-31,2023-09-01,mix,-0.0051701603482242,-0.002339169986549483,0.45,0.012627207959192255,0.05,0.43737279204080776,0.4588989570657272,0,5,972,ABSTAIN,0.4588989570657272,"[""episode-000869"", ""episode-000867"", ""episode-000868"", ""episode-000865"", ""episode-000896""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,-0.002341910118586214,20260909T013716356200839Z/calls/000973-memory.json,e2cb74bdc3289f185d16c98ad75770fef73a86e4257530c7220a2ca5590e9a5a,-0.002339169986549483,0.45,0.012627207959192255,0.05,0.43737279204080776,0.4588989570657272,0,0,972,ABSTAIN,0.4588989570657272,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.002341910118586214,20260909T013716356200839Z/calls/000973-no_memory.json,d5ba23f311955ed836c0d8e12065e864d3f54f8d717d592d41d0e15f28d5b875,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
973,2023-09-01,2023-09-02,mix,0.0025771997271655,0.0011584557909989357,0.45,0.0012825987447131482,0.05,0.44871740125528686,0.4305557295133656,0,5,973,ABSTAIN,0.4305557295133656,"[""episode-000715"", ""episode-000662"", ""episode-000475"", ""episode-000965"", ""episode-000468""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,0.0011577852988627927,20260909T013716356200839Z/calls/000974-memory.json,e22bea4ddcab54aed6badfa5bf7dba9514ecbfe9f1f97fa5a90f73c0455c285e,0.0011584557909989357,0.45,0.0012825987447131482,0.05,0.44871740125528686,0.4305557295133656,0,0,973,ABSTAIN,0.4305557295133656,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,0.0011577852988627927,20260909T013716356200839Z/calls/000974-no_memory.json,fcc3cbfffd215be7b2d0f961fc8f96c588e9fc2af511a1627de0c84860552ecd,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
974,2023-09-02,2023-09-03,mix,0.0039157779177956,0.0017614618223007472,0.45,0.0006371180412745314,0.05,0.45063711804127454,0.4293082657100013,0,5,974,ABSTAIN,0.4293082657100013,"[""episode-000970"", ""episode-000471"", ""episode-000971"", ""episode-000476"", ""episode-000965""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,0.0017599122678122307,20260909T013716356200839Z/calls/000975-memory.json,2fec47b274f634357a76707256908322aac6e50c5b00bf60d98a08de7bf07a42,0.0017614618223007472,0.45,0.0006371180412745314,0.05,0.45063711804127454,0.4293082657100013,0,0,974,ABSTAIN,0.4293082657100013,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,0.0017599122678122307,20260909T013716356200839Z/calls/000975-no_memory.json,c6025f922025d926a7956fab8e7e5116361ce9f9030f739bd3b7eda4ec16f9ce,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
975,2023-09-03,2023-09-04,mix,-0.0056871125486119,-0.002560165621266375,0.45,0.000967450290436711,0.05,0.4509674502904367,0.4399229903156538,0,5,975,ABSTAIN,0.4399229903156538,"[""episode-000968"", ""episode-000970"", ""episode-000969"", ""episode-000476"", ""episode-000714""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,-0.0025634484495235927,20260909T013716356200839Z/calls/000976-memory.json,e512b6cdb02e51d211ad00c00322ef9f82ab2659047bf925053c025ab78a3c2c,-0.002560165621266375,0.45,0.000967450290436711,0.05,0.4509674502904367,0.4399229903156538,0,0,975,ABSTAIN,0.4399229903156538,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.0025634484495235927,20260909T013716356200839Z/calls/000976-no_memory.json,3458c31e81a5ab376fd5cec53b881432aa7759bbd68e56a1a91ce1246714bc34,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
976,2023-09-04,2023-09-05,mix,-0.0012817881525598,-0.0005782150265091213,0.45,0.0014111718276356155,0.05,0.4485888281723644,0.4527203633487967,0,5,976,ABSTAIN,0.4527203633487967,"[""episode-000967"", ""episode-000966"", ""episode-000734"", ""episode-000116"", ""episode-000335""]",[],"[""HIGH_VOLATILITY"", ""NEGATIVE_MOMENTUM""]",False,-0.0005783822572842335,20260909T013716356200839Z/calls/000977-memory.json,ccade40439529cbf79733f31d794b8f50c642da084f79d56f35492170dd69e32,-0.0005782150265091213,0.45,0.0014111718276356155,0.05,0.4485888281723644,0.4527203633487967,0,0,976,ABSTAIN,0.4527203633487967,[],[],"[""INSUFFICIENT_EVIDENCE""]",False,-0.0005783822572842335,20260909T013716356200839Z/calls/000977-no_memory.json,504a79eacff51f9daa087e0311a9768dbd2ea1b46c063a70df51a5ffab00134a,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
