key,repeat,model,state_index,condition,first_condition,order,decision_date,return_date,regime,recorded,valid,model_digest,error,latency_seconds,prompt_tokens,output_tokens,stop_reason,request_sha256,response_record_sha256,transport_outcome_unknown,action,confidence,reason_labels,cited_episode_ids,desired_exposure,executed_exposure
r2-gemma4_latest-s1025-hidden,2,gemma4:latest,1025,hidden,exposed,5598,2024-10-21,2024-10-22,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9864023439586163,1213,53,stop,bdcde30756b64991977d30bd11f2869d249cf56109236096ce9ef920bc869666,d65c7b8f58256732abe492eedbe04cbcd1aa67def18b65f3b9c2423e4d6bcaac,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4312069543708446,0.45
r2-gemma4_latest-s0617-exposed,2,gemma4:latest,617,exposed,exposed,5599,2023-09-09,2023-09-10,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.9324126560240984,2041,110,stop,255f10533a53f4417591992f72389fb6a97b5ac660c61a5b65ee4a162416ca07,ac9bf6261a3e6ed534aa7215112cd132af027d705e1258216cf8f7b0eed2a0de,False,ABSTAIN,0.95,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,episode-000973|episode-000980|episode-000981|episode-000869|episode-000867,0.4587497920286502,0.45
r2-gemma4_latest-s0617-hidden,2,gemma4:latest,617,hidden,exposed,5600,2023-09-09,2023-09-10,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.128522090613842,1222,58,stop,b0d5df6a39bb5cba9e6b0f80d21796f9ba2b3e3d8be4d0c49de4166f5cf1a38b,4c2a3a0c02b652dc9c894cc2401795b71b3a6f3a19f86a5dc6ebee366c6f19cc,False,ABSTAIN,1.0,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4587497920286502,0.45
r2-gemma4_latest-s0321-exposed,2,gemma4:latest,321,exposed,exposed,5601,2022-11-17,2022-11-18,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.5398413706570864,2038,102,stop,2c2654adc224da7553d52aa3f2ead15fa6f0147ad5cfad8c348d8e7bee8ea382,c0b1ca8c67ec8abce9119d4fab9fdf465d82de52d1403dd03c953a6b569bd270,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|NEGATIVE_MOMENTUM,episode-000272|episode-000434|episode-000437|episode-000632|episode-000684,0.36448541137744844,0.35000000000000003
r2-gemma4_latest-s0321-hidden,2,gemma4:latest,321,hidden,exposed,5602,2022-11-17,2022-11-18,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.6174237541854382,1230,46,stop,019d28b51d37c8c9cc768df1d838e0c930390c1f3fe133b6ff5e7f2f8a35f8b1,acc5efc9468b2b917beb1450402e61dfdac610a446a5b7e23959b356109e6932,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER,,0.36448541137744844,0.35000000000000003
r2-gemma4_latest-s0482-hidden,2,gemma4:latest,482,hidden,hidden,5603,2023-04-27,2023-04-28,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9868401754647493,1210,52,stop,c3e97a10056734e71e26ff61774c4abe44ff1d038a959b9daac8195df1b0b75f,18b93ada012cb2a031f2a067ccb56be25feb52b9dcbc836ff7e343bb3491d8cf,False,BTC,0.8,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,,0.49586496836926935,0.5
r2-gemma4_latest-s0482-exposed,2,gemma4:latest,482,exposed,hidden,5604,2023-04-27,2023-04-28,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.1822353154420853,1956,52,stop,2d49f1f0106cc03aa5df49c4f121f8286a933a157f50df50e00a7228f54c66ec,f720d7b09d87b4ce85bc81bb0f94fdbe912526bb40e370192b9a0f4b712a7467,False,BTC,0.8,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,,0.49586496836926935,0.5
r2-gemma4_latest-s0670-exposed,2,gemma4:latest,670,exposed,exposed,5605,2023-11-01,2023-11-02,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.6703799180686474,2005,100,stop,1a5a30e1c2fbab5915d07dfe598dd88fd61a588a1e26500d9f4d2110b925bc78,1d84267f7f2c989de0c14d782f5d3ef1a31fc04cb719584c5582346f5236c588,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,episode-001033|episode-001034|episode-000768|episode-000832|episode-000767,0.4859089266330365,0.5
r2-gemma4_latest-s0670-hidden,2,gemma4:latest,670,hidden,exposed,5606,2023-11-01,2023-11-02,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.8554254490882158,1202,52,stop,c608a009c6953b8b7355f1940987eafcaf247d57fdb6bb606326d1127192486c,f03a899d5908ede6f0ecaf4a775e0db3acc31809711adea2b4b73ef5baa17322,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,,0.4859089266330365,0.5
r2-gemma4_latest-s0681-exposed,2,gemma4:latest,681,exposed,exposed,5607,2023-11-12,2023-11-13,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.50245276466012,2029,80,stop,61327402646dbfa273c77f057c9d4932ee8a88b91f7cd8d65f173fb50802c586,9f4b22298974eafc9601cc27b8718ee0f32a4886730c6cc8aa11a18e1ebed65d,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,episode-001045|episode-001044|episode-000754,0.4859088079855511,0.5
r2-gemma4_latest-s0681-hidden,2,gemma4:latest,681,hidden,exposed,5608,2023-11-12,2023-11-13,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9704322684556246,1220,53,stop,7e94be04a21c3fa1a2beca63be534ccf7071d2c739cee04f4f61774a6f8a6c97,04f015ba9f0be570585d2d70ac46b25366202a94f12abfe0e9974553dc8e9c41,False,BTC,0.95,HIGH_VOLATILITY|BULLISH_ROUTER|POSITIVE_MOMENTUM,,0.4859088079855511,0.5
r2-gemma4_latest-s1088-hidden,2,gemma4:latest,1088,hidden,hidden,5609,2024-12-23,2024-12-24,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9673156421631575,1215,53,stop,73533149ccefab9e41a0855b6c6f97a573f9b4ade0981abf5f8146ef81a0bf97,9674c4220da993994810d6bcbace35aea48fb06e222d536f47afa54819dea39c,False,BTC,0.8,BULLISH_ROUTER|HIGH_VOLATILITY|POSITIVE_MOMENTUM,,0.4626697941457743,0.45
r2-gemma4_latest-s1088-exposed,2,gemma4:latest,1088,exposed,hidden,5610,2024-12-23,2024-12-24,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2838334757834673,2026,60,stop,4b1195719aa946e25add5e77a95b8bf01508b79c9c1870d70a849290ad752c7f,ddf852ccc47a10675aba1185c577becc88773ef86a89855fb08071d228fc25c6,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,episode-000840,0.4626697941457743,0.45
r2-gemma4_latest-s0347-hidden,2,gemma4:latest,347,hidden,hidden,5611,2022-12-13,2022-12-14,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.0941212195903063,1210,58,stop,7059b063477b5aeaa4231f13c05529dde39fd1d78011b9fc08082884c2fdab22,d51f2fd74fef129da7acca2c033fc70cb375d742a01e6399f07812c34cdc5dd1,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4538087618902313,0.45
r2-gemma4_latest-s0347-exposed,2,gemma4:latest,347,exposed,hidden,5612,2022-12-13,2022-12-14,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.4020636789500713,2030,57,stop,caee90c1401aa46be73f217037ac1888263cbe8b7e070ac3ee1dfdd3f2816258,b96eb5e531afbcc33c8321bf6c1a4ae1ad0341ff913285616e85ba02c094374d,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4538087618902313,0.45
r2-gemma4_latest-s0129-hidden,2,gemma4:latest,129,hidden,hidden,5613,2022-05-09,2022-05-10,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.6732885912060738,1212,47,stop,bf88687810bba82c7547f0f5b197422aa9e0a9510bb95208a3ef7e75c222de43,dfab37818334011e1ffc2fcd774984f64b4369cf135a2f57f432de312af8f8de,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER,,0.42254475501354627,0.4
r2-gemma4_latest-s0129-exposed,2,gemma4:latest,129,exposed,hidden,5614,2022-05-09,2022-05-10,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.6418299563229084,2018,103,stop,b7d81098ed936d5bb3f824c19c98d74487ed0ea5bbb3191addec45e95326601a,563efb174e2002eae46ed3a32178240b5d75444a3268f1c7543e4ca6300ed754,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|NEGATIVE_MOMENTUM,episode-000137|episode-000138|episode-000136|episode-000387|episode-000343,0.42254475501354627,0.4
r2-gemma4_latest-s0497-hidden,2,gemma4:latest,497,hidden,hidden,5615,2023-05-12,2023-05-13,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.1963776983320713,1208,59,stop,4f525a51d2e62f6044530c33260c4cad3159351787a2919c1eab7f701f7e0bcc,e9fd49e7dd73143204d2e4da3eeb97cf88ec0f3b15fa90c70a4ab148dc018d15,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.480174517328861,0.5
r2-gemma4_latest-s0497-exposed,2,gemma4:latest,497,exposed,hidden,5616,2023-05-12,2023-05-13,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.5298641938716173,2029,62,stop,28546cdd7547ba5eeda42ca5e74accef17c35b0c7d73440a346493392f84cef0,0b1a4f789369b315912dc200ef243917b77a379b68df571a1409cf52ce5690fb,False,ABSTAIN,0.95,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.480174517328861,0.5
r2-gemma4_latest-s0230-exposed,2,gemma4:latest,230,exposed,exposed,5617,2022-08-18,2022-08-19,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.4865540079772472,2010,100,stop,0b93b15913bd316d2aba17f39c8f7fa5098c087741e7bd8fd6e247cd5a730034,ff782f7f31b4ca3e286453ea7a588e4025ff41c108849800024697ed218770f6,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|MEMORY_SUPPORT,episode-000369|episode-000583|episode-000410|episode-000594|episode-000409,0.38735708353445447,0.4
r2-gemma4_latest-s0230-hidden,2,gemma4:latest,230,hidden,exposed,5618,2022-08-18,2022-08-19,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.5204619262367487,1211,47,stop,41865cfa7ad390b7c3e7c67ce5b3a9cc1b10e4c3861ad187e4882dea45887a4f,8444b08f4f71ea7cb6ec4c1ef5f6da08f6688ae0f208b22da7a542842ca61fa8,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER,,0.38735708353445447,0.4
r2-gemma4_latest-s1027-exposed,2,gemma4:latest,1027,exposed,exposed,5619,2024-10-23,2024-10-24,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2334521654993296,2015,59,stop,d6c56374a419daa926dc32520889c41deb4cbdbaeefae36071f010956fc8c599,dc47b16278b3e746a9949f80fc78ba0f0ce048edbaa571258fed678ff374fb2a,False,ABSTAIN,0.95,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4308861669750727,0.45
r2-gemma4_latest-s1027-hidden,2,gemma4:latest,1027,hidden,exposed,5620,2024-10-23,2024-10-24,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9736277796328068,1220,51,stop,97e57d01c855b050de166af95acba0ae73a3e6e7bed21e1b0aabd158014fe277,d85cc86ed6610243e47543e0e2d8f078e3c09ebc9ab9f58eaf4c2781e676cdfc,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4308861669750727,0.45
r2-gemma4_latest-s0329-exposed,2,gemma4:latest,329,exposed,exposed,5621,2022-11-25,2022-11-26,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.4904250148683786,2020,100,stop,ac3ca226c69b235801fbec1d7c3ca25d8b0015a9a59347fed3376651a20a2345,e922e43fdca842914d6ac54979d51c261a21f6de06ebb2b6f200b8b189994cb2,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|MEMORY_SUPPORT,episode-000693|episode-000689|episode-000350|episode-000349|episode-000692,0.3644869981980701,0.35000000000000003
r2-gemma4_latest-s0329-hidden,2,gemma4:latest,329,hidden,exposed,5622,2022-11-25,2022-11-26,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.70492990501225,1222,46,stop,5fc12a1c12a189f6908377c042e710ff6a2dbf7d30652594bf471df5ab3b1f2b,98188ae7d8d4276a5a505c6ccf920b2d05487e3c72367b249c1c741faf405f49,False,CASH,1.0,DRAWDOWN_RISK|BEARISH_ROUTER,,0.3644869981980701,0.35000000000000003
r2-gemma4_latest-s0057-hidden,2,gemma4:latest,57,hidden,hidden,5623,2022-02-26,2022-02-27,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.5766106992959976,1211,47,stop,ead9957f303fbe045ce53db32019701df2acce86048538a8297491c8f284a96e,caf4a8d1c97ba2073cf4fd509408792a5a24ad5cb2273bd6a3344f911f137884,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER,,0.4386545753070246,0.45
r2-gemma4_latest-s0057-exposed,2,gemma4:latest,57,exposed,hidden,5624,2022-02-26,2022-02-27,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.56701597571373,2022,100,stop,d9b0e56d75aaefbd2d6b3891d4d588f975d61a68bac5448d7d0c503de3bb6cc3,5781eb0118d3fa658daaa8c1767b7563060cba79dfc80da85740348ca277fdfb,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|MEMORY_SUPPORT,episode-000421|episode-000420|episode-000410|episode-000409|episode-000412,0.4386545753070246,0.45
r2-gemma4_latest-s0257-exposed,2,gemma4:latest,257,exposed,exposed,5625,2022-09-14,2022-09-15,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.4676019977778196,2004,99,stop,266505eec3b56ae73f0d6d9e4245491ed6b0be9bfd5fbdf96d144230e1c1cc48,92e2d2a49f416ba2f0e67a9b6d960244f7bc138827c236883283572b73035b70,False,CASH,0.95,BEARISH_ROUTER|NEGATIVE_MOMENTUM|MEMORY_SUPPORT,episode-000621|episode-000617|episode-000357|episode-000271|episode-000441,0.3761933254211146,0.4
r2-gemma4_latest-s0257-hidden,2,gemma4:latest,257,hidden,exposed,5626,2022-09-14,2022-09-15,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.574963353574276,1220,46,stop,6cb725800e2219d17e0981e6a68fed595b0eeef29a82677d6186018349aff1b7,ed1ed4fe7bb885331b414c589e569ca565f88d5ca4f7b90b8426e19c29ae98b2,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER,,0.3761933254211146,0.4
r2-gemma4_latest-s1014-exposed,2,gemma4:latest,1014,exposed,exposed,5627,2024-10-10,2024-10-11,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.48616230674088,2034,62,stop,8549cfda8120008dd0610e185fb5a21f82db901ea4cbf87b21d1f5b38bc64f1e,aca9b2aa3d616a21ce153763a6ab4e0dfce41492722077e0bb51d27a1f5e8c88,False,ABSTAIN,0.9,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4294525992118934,0.45
r2-gemma4_latest-s1014-hidden,2,gemma4:latest,1014,hidden,exposed,5628,2024-10-10,2024-10-11,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2909499555826187,1211,59,stop,f887292786943075217e1f0d630a223e4171af6ac89fd0c9762e2c7a7982ac18,b9cb25f062ac012884eda7f57ef4f07c47efafe1e72c0cfe61656d4eb7b8c454,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4294525992118934,0.45
r2-gemma4_latest-s1100-hidden,2,gemma4:latest,1100,hidden,hidden,5629,2025-01-04,2025-01-05,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.0573500599712133,1218,65,stop,d22b89005c2085c363108205f6eeef630da70261a7f72dd919a040682df1a68b,d10a579999281f642747115b7444394162c284e4cf13f92f5e20bff6ddd8c1ec,False,BTC,0.991928399430685,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,,0.4569019614342694,0.45
r2-gemma4_latest-s1100-exposed,2,gemma4:latest,1100,exposed,hidden,5630,2025-01-04,2025-01-05,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.399989251047373,2077,80,stop,6a7b01dca6a1ff22fe561fae888d775a30bd90b610c9e258a3bda73c64c15956,23c15593e50696ce5f8887a98914c80d073360ca5fdca3dd37ddcff4b5e926b2,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,episode-001099|episode-001101|episode-001100,0.4569019614342694,0.45
r2-gemma4_latest-s0026-exposed,2,gemma4:latest,26,exposed,exposed,5631,2022-01-26,2022-01-27,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.5515889674425125,2026,103,stop,9ba4a36c4c903fbc64c9714baeb1613fe3dfbf8bcfbac13d899dbb36f26fc16a,267edd5313ed06d5e31c86ef09841fdf7113d97f426106d1cbff7e030915a925,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|NEGATIVE_MOMENTUM,episode-000390|episode-000389|episode-000386|episode-000388|episode-000372,0.4493035811152019,0.45
r2-gemma4_latest-s0026-hidden,2,gemma4:latest,26,hidden,exposed,5632,2022-01-26,2022-01-27,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.6510251518338919,1217,47,stop,743688da67f5d42bd4a6b5cc6f31db25fbc5ec7a468b0a67ba51600b53ca2a0c,e1a5c71f25c7606e594ab86b757b2da1cbdee9f423e89c48ea9fc00b83669d24,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER,,0.4493035811152019,0.45
r2-gemma4_latest-s1046-exposed,2,gemma4:latest,1046,exposed,exposed,5633,2024-11-11,2024-11-12,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.1075046751648188,2008,52,stop,15a29ea6d253f6f7ddf2d6d5d2dc51e714141de348f2d0ff7869617ece2e626b,3ebce0bd63f06d0937368bcf9c0741196ae8da9347733b958f303b788f699736,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,,0.46689155066110716,0.45
r2-gemma4_latest-s1046-hidden,2,gemma4:latest,1046,hidden,exposed,5634,2024-11-11,2024-11-12,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.0334607679396868,1205,69,stop,50b3e9a53857ea3b6ec1e157d13d29b608f58aea60cf8a9218d4137ac0c794d9,3b08569b4bedac7789b528c6fe45521b38c09720eab8e958ad8653af165a8d77,False,BTC,0.9999960408707717,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|BULLISH_ROUTER,,0.46689155066110716,0.45
r2-gemma4_latest-s0443-hidden,2,gemma4:latest,443,hidden,hidden,5635,2023-03-19,2023-03-20,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9813919626176357,1192,56,stop,086241c274cd3b59981245699ad44f1dc0fe02cb2dbea7811a64e5403bddb4b7,2a63d4f039665b4c6c37aa7eddb495324b4b861bd55f0d3c7245152262e69539,False,BTC,0.8,BULLISH_ROUTER|POSITIVE_MOMENTUM|NEGATIVE_MOMENTUM,,0.49782579015271516,0.5
r2-gemma4_latest-s0443-exposed,2,gemma4:latest,443,exposed,hidden,5636,2023-03-19,2023-03-20,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.3039357494562864,2004,58,stop,2ec1aff7693ab24b70aaf42dabe54db3893213f6229240b7e31072e44fb28eab,9b65962a8692e3aa05e303c623b4cd462110c40413d7d7940c9899c72912c18a,False,ABSTAIN,0.9,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4713955685818055,0.45
r2-gemma4_latest-s0902-hidden,2,gemma4:latest,902,hidden,hidden,5637,2024-06-20,2024-06-21,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.120643237605691,1210,59,stop,fb71251a25e0ecc47801f40e321329b8f81e6d7140a1c07b06d4b0f46284ea41,db50cacaa43ff3dc061153b0db069a887be3c2a48bd94111b332c969de8cb2fd,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.455059056346786,0.45
r2-gemma4_latest-s0902-exposed,2,gemma4:latest,902,exposed,hidden,5638,2024-06-20,2024-06-21,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.5105369556695223,2021,70,stop,bcc6ad94b487a1a3803f894a07f1ddae4afba4b35db6332df5fb3686a9762d20,95eafccef448d352ff401ad9290ef29fe29505c65be90e59c5ca3032a612b53d,False,ABSTAIN,0.9967,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,episode-001266,0.455059056346786,0.45
r2-gemma4_latest-s0924-hidden,2,gemma4:latest,924,hidden,hidden,5639,2024-07-12,2024-07-13,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.6518365815281868,1215,46,stop,41334f0d7b12070a1bee8ce524baf462d59a82c35ad0e6440639de784647c570,f03880039440c526cab047a98498b96e15c993784465aebdd66bf74b6d094432,False,CASH,0.8,DRAWDOWN_RISK|BEARISH_ROUTER,,0.38016350603575594,0.4
r2-gemma4_latest-s0924-exposed,2,gemma4:latest,924,exposed,hidden,5640,2024-07-12,2024-07-13,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.185936665162444,2023,71,stop,d29aa793aa86bfc19102bc4747f11b0a40de7b6a19fa4bc0421e8d9b167573ee,f57a1c327c4527e841201fbf7cccee71466735548a6fb8811ca4cd888507aece,False,CASH,0.8,DRAWDOWN_RISK|BEARISH_ROUTER|NEGATIVE_MOMENTUM,episode-001288|episode-001287,0.38016350603575594,0.4
r2-gemma4_latest-s0217-hidden,2,gemma4:latest,217,hidden,hidden,5641,2022-08-05,2022-08-06,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.716045780107379,1216,47,stop,737341afeb92f5701770a57d7ee9a4f9ab906a5fb18ae73c5e6e74f329820faa,683714c8434174d8cd39aaa7ed08c3dca3626727c5c68b1b7b536e631d64941a,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER,,0.38683913681169646,0.4
r2-gemma4_latest-s0217-exposed,2,gemma4:latest,217,exposed,hidden,5642,2022-08-05,2022-08-06,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.564106786623597,2028,100,stop,3f9f6e94cabe846e95bc5faec1d75103eb1f8389442e3f2ab583ac59ae10c6b3,7f849f3096f3b9fc40317db2b81471dd4835036a48c82e60bf34c2dee21d0e4a,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|MEMORY_SUPPORT,episode-000580|episode-000421|episode-000581|episode-000422|episode-000573,0.38683913681169646,0.4
r2-gemma4_latest-s0949-exposed,2,gemma4:latest,949,exposed,exposed,5643,2024-08-06,2024-08-07,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.0687890611588955,2012,51,stop,d89b41d117cc146f334541aa439dc0f2e6b30deb2952339c70a46121d392d390,fcbedb6137378da51a2df336bf1ef1fa81d7ba083663d672e27bdc90d432f5c3,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4202646775757564,0.4
r2-gemma4_latest-s0949-hidden,2,gemma4:latest,949,hidden,exposed,5644,2024-08-06,2024-08-07,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.137699466198683,1208,58,stop,bae3300e28817ed51cedada0b0b27cde4a3093c2b58397c902016361ee44bbe7,1284a5dbf66ad5a24faed475cf33df84b7dd91311e25b385846880667a685e14,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4202646775757564,0.4
r2-gemma4_latest-s0369-exposed,2,gemma4:latest,369,exposed,exposed,5645,2023-01-04,2023-01-05,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.8626699186861515,2046,107,stop,271125b5a2daf88615f6c1b16389eeec5f8cb6af23ef76fa1eeae6dae1ce0a4c,f6a270ee7001fd36799298c417bd8cfc3aca1c4bd7aae2e65186eda9cc2d65c3,False,ABSTAIN,0.95,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,episode-000732|episode-000672|episode-000713|episode-000673|episode-000714,0.4672221006346818,0.45
